order_id,order_date,order_time,city,pizza_name,category,size,quantity,price,delivery_time,payment_mode,customer_rating,total_amount
1302,2/24/2024,5:00:00,Chennai,Margherita,Non-Veg,M,4,513,29,Card,3,2052
1303,2/24/2024,6:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,4,304,20,Card,4,1216
1304,2/24/2024,7:00:00,Mumbai,Peppy Paneer,Non-Veg,S,2,225,47,UPI,3,450
1305,2/24/2024,8:00:00,Delhi,Pepper Barbecue,Non-Veg,L,1,550,29,Card,5,550
1306,2/24/2024,9:00:00,Chennai,Peppy Paneer,Non-Veg,M,2,278,26,UPI,1,556
1307,2/24/2024,10:00:00,Chennai,Pepper Barbecue,Veg,M,3,327,58,UPI,2,981
1308,2/24/2024,11:00:00,Bangalore,Peppy Paneer,Non-Veg,M,3,336,22,Cash,3,1008
1309,2/24/2024,12:00:00,Hyderabad,Chicken Dominator,Veg,L,2,533,26,Wallet,3,1066
1310,2/24/2024,13:00:00,Mumbai,Peppy Paneer,Veg,S,4,235,28,Cash,4,940
1311,2/24/2024,14:00:00,Pune,Chicken Dominator,Non-Veg,S,2,587,59,UPI,5,1174
1312,2/24/2024,15:00:00,Bangalore,Chicken Dominator,Non-Veg,M,3,258,54,Wallet,2,774
1313,2/24/2024,16:00:00,Delhi,Veg Extravaganza,Veg,S,2,429,45,Card,3,858
1314,2/24/2024,17:00:00,Delhi,Margherita,Veg,M,1,323,24,Card,5,323
1315,2/24/2024,18:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,2,287,32,Wallet,2,574
1316,2/24/2024,19:00:00,Chennai,Veg Extravaganza,Non-Veg,L,4,536,49,Cash,4,2144
1317,2/24/2024,20:00:00,Delhi,Veg Extravaganza,Non-Veg,L,1,340,59,Card,3,340
1318,2/24/2024,21:00:00,Hyderabad,Chicken Dominator,Veg,L,3,472,58,Cash,4,1416
1319,2/24/2024,22:00:00,Mumbai,Chicken Dominator,Veg,S,2,250,29,UPI,4,500
1320,2/24/2024,23:00:00,Hyderabad,Pepper Barbecue,Veg,L,4,254,42,Card,3,1016
1321,2/25/2024,0:00:00,Delhi,Peppy Paneer,Veg,S,4,536,30,UPI,5,2144
1322,2/25/2024,1:00:00,Pune,Peppy Paneer,Veg,M,3,349,31,Wallet,5,1047
1323,2/25/2024,2:00:00,Mumbai,Veg Extravaganza,Non-Veg,L,2,352,32,Card,4,704
1324,2/25/2024,3:00:00,Mumbai,Farmhouse,Veg,S,4,418,59,Cash,4,1672
1325,2/25/2024,4:00:00,Bangalore,Farmhouse,Veg,M,1,418,35,UPI,1,418
1326,2/25/2024,5:00:00,Bangalore,Peppy Paneer,Veg,S,2,565,28,Cash,2,1130
1327,2/25/2024,6:00:00,Pune,Farmhouse,Veg,S,3,595,29,UPI,4,1785
1328,2/25/2024,7:00:00,Chennai,Peppy Paneer,Non-Veg,L,1,598,48,Card,4,598
1329,2/25/2024,8:00:00,Mumbai,Chicken Dominator,Non-Veg,S,2,541,28,Cash,2,1082
1330,2/25/2024,9:00:00,Pune,Veg Extravaganza,Non-Veg,S,4,457,52,UPI,3,1828
1331,2/25/2024,10:00:00,Bangalore,Margherita,Veg,M,3,587,43,UPI,5,1761
1332,2/25/2024,11:00:00,Bangalore,Veg Extravaganza,Veg,L,3,244,54,Card,3,732
1333,2/25/2024,12:00:00,Mumbai,Peppy Paneer,Veg,S,2,468,30,UPI,2,936
1334,2/25/2024,13:00:00,Hyderabad,Peppy Paneer,Veg,M,3,510,58,UPI,2,1530
1335,2/25/2024,14:00:00,Delhi,Veg Extravaganza,Non-Veg,L,1,359,32,UPI,1,359
1336,2/25/2024,15:00:00,Bangalore,Pepper Barbecue,Veg,S,2,477,42,UPI,1,954
1337,2/25/2024,16:00:00,Chennai,Peppy Paneer,Non-Veg,M,1,544,44,Cash,5,544
1338,2/25/2024,17:00:00,Chennai,Farmhouse,Veg,L,3,254,35,Wallet,4,762
1339,2/25/2024,18:00:00,Bangalore,Farmhouse,Non-Veg,M,3,344,40,Card,2,1032
1340,2/25/2024,19:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,3,434,29,UPI,1,1302
1341,2/25/2024,20:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,1,378,59,Cash,3,378
1342,2/25/2024,21:00:00,Pune,Pepper Barbecue,Veg,L,3,407,38,Card,1,1221
1343,2/25/2024,22:00:00,Chennai,Farmhouse,Non-Veg,L,2,335,54,Cash,3,670
1344,2/25/2024,23:00:00,Pune,Peppy Paneer,Non-Veg,S,4,552,47,UPI,1,2208
1345,2/26/2024,0:00:00,Chennai,Peppy Paneer,Veg,S,2,593,21,UPI,3,1186
1346,2/26/2024,1:00:00,Delhi,Pepper Barbecue,Veg,L,4,474,49,Card,1,1896
1347,2/26/2024,2:00:00,Delhi,Pepper Barbecue,Non-Veg,M,3,583,59,UPI,1,1749
1348,2/26/2024,3:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,2,597,59,Cash,5,1194
1349,2/26/2024,4:00:00,Pune,Pepper Barbecue,Veg,M,1,522,24,Card,4,522
1350,2/26/2024,5:00:00,Bangalore,Margherita,Veg,L,4,382,57,UPI,2,1528
1351,2/26/2024,6:00:00,Pune,Farmhouse,Non-Veg,L,1,260,34,Card,4,260
1352,2/26/2024,7:00:00,Bangalore,Veg Extravaganza,Veg,S,4,262,55,Card,5,1048
1353,2/26/2024,8:00:00,Hyderabad,Margherita,Veg,S,3,560,22,UPI,3,1680
1354,2/26/2024,9:00:00,Pune,Peppy Paneer,Veg,L,2,414,43,UPI,4,828
1355,2/26/2024,10:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,4,559,31,UPI,2,2236
1356,2/26/2024,11:00:00,Delhi,Veg Extravaganza,Veg,M,2,338,27,UPI,2,676
1357,2/26/2024,12:00:00,Delhi,Pepper Barbecue,Non-Veg,L,4,333,33,UPI,3,1332
1358,2/26/2024,13:00:00,Mumbai,Peppy Paneer,Veg,L,4,233,37,UPI,2,932
1359,2/26/2024,14:00:00,Pune,Chicken Dominator,Non-Veg,S,3,392,39,UPI,5,1176
1360,2/26/2024,15:00:00,Hyderabad,Veg Extravaganza,Non-Veg,L,4,554,42,Cash,4,2216
1361,2/26/2024,16:00:00,Bangalore,Margherita,Veg,M,1,519,24,UPI,2,519
1362,2/26/2024,17:00:00,Delhi,Veg Extravaganza,Veg,S,4,286,20,UPI,4,1144
1363,2/26/2024,18:00:00,Delhi,Farmhouse,Veg,M,4,409,21,UPI,1,1636
1364,2/26/2024,19:00:00,Bangalore,Pepper Barbecue,Veg,L,4,280,35,UPI,4,1120
1365,2/26/2024,20:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,3,521,24,Wallet,3,1563
1366,2/26/2024,21:00:00,Hyderabad,Veg Extravaganza,Veg,S,2,538,41,Card,5,1076
1367,2/26/2024,22:00:00,Pune,Peppy Paneer,Non-Veg,S,2,389,20,Cash,2,778
1368,2/26/2024,23:00:00,Pune,Peppy Paneer,Veg,M,3,547,31,Card,5,1641
1369,2/27/2024,0:00:00,Chennai,Chicken Dominator,Veg,L,1,432,38,Card,4,432
1370,2/27/2024,1:00:00,Chennai,Chicken Dominator,Veg,L,1,591,41,Wallet,2,591
1371,2/27/2024,2:00:00,Mumbai,Pepper Barbecue,Veg,M,3,368,36,UPI,5,1104
1372,2/27/2024,3:00:00,Delhi,Chicken Dominator,Veg,M,2,450,32,Card,3,900
1373,2/27/2024,4:00:00,Pune,Margherita,Non-Veg,S,1,367,58,Card,1,367
1374,2/27/2024,5:00:00,Hyderabad,Chicken Dominator,Veg,M,3,430,47,Wallet,1,1290
1375,2/27/2024,6:00:00,Bangalore,Margherita,Veg,S,2,349,22,UPI,3,698
1376,2/27/2024,7:00:00,Hyderabad,Chicken Dominator,Non-Veg,L,1,351,24,Card,1,351
1377,2/27/2024,8:00:00,Delhi,Pepper Barbecue,Non-Veg,S,1,237,55,UPI,3,237
1378,2/27/2024,9:00:00,Chennai,Pepper Barbecue,Veg,M,3,585,34,Wallet,4,1755
1379,2/27/2024,10:00:00,Hyderabad,Margherita,Non-Veg,S,2,580,36,Card,3,1160
1380,2/27/2024,11:00:00,Mumbai,Veg Extravaganza,Veg,M,1,496,48,Cash,1,496
1381,2/27/2024,12:00:00,Delhi,Pepper Barbecue,Non-Veg,S,3,474,23,Cash,4,1422
1382,2/27/2024,13:00:00,Chennai,Veg Extravaganza,Non-Veg,M,1,304,51,Card,3,304
1383,2/27/2024,14:00:00,Bangalore,Peppy Paneer,Non-Veg,S,2,585,57,Card,3,1170
1384,2/27/2024,15:00:00,Chennai,Margherita,Non-Veg,L,4,547,23,Card,4,2188
1385,2/27/2024,16:00:00,Mumbai,Pepper Barbecue,Veg,M,1,551,32,Card,2,551
1386,2/27/2024,17:00:00,Delhi,Farmhouse,Non-Veg,L,2,261,39,UPI,1,522
1387,2/27/2024,18:00:00,Bangalore,Peppy Paneer,Veg,M,1,215,37,UPI,2,215
1388,2/27/2024,19:00:00,Mumbai,Veg Extravaganza,Veg,M,4,549,56,UPI,4,2196
1389,2/27/2024,20:00:00,Chennai,Pepper Barbecue,Veg,M,4,349,31,Wallet,4,1396
1390,2/27/2024,21:00:00,Mumbai,Margherita,Non-Veg,L,1,341,44,UPI,5,341
1391,2/27/2024,22:00:00,Delhi,Chicken Dominator,Non-Veg,M,3,315,49,Cash,5,945
1392,2/27/2024,23:00:00,Pune,Farmhouse,Veg,S,1,511,34,UPI,4,511
1393,2/28/2024,0:00:00,Mumbai,Veg Extravaganza,Non-Veg,L,2,264,55,Card,5,528
1394,2/28/2024,1:00:00,Mumbai,Peppy Paneer,Non-Veg,S,3,509,27,UPI,3,1527
1395,2/28/2024,2:00:00,Chennai,Margherita,Veg,L,2,393,47,Card,2,786
1396,2/28/2024,3:00:00,Chennai,Farmhouse,Veg,S,2,541,41,UPI,4,1082
1397,2/28/2024,4:00:00,Bangalore,Margherita,Non-Veg,M,3,360,57,Card,3,1080
1398,2/28/2024,5:00:00,Chennai,Pepper Barbecue,Veg,S,4,505,35,Card,1,2020
1399,2/28/2024,6:00:00,Hyderabad,Chicken Dominator,Veg,L,2,560,24,Cash,1,1120
1400,2/28/2024,7:00:00,Delhi,Peppy Paneer,Non-Veg,M,1,477,53,Card,5,477
1401,2/28/2024,8:00:00,Delhi,Margherita,Non-Veg,M,4,495,57,Wallet,5,1980
1402,2/28/2024,9:00:00,Pune,Veg Extravaganza,Non-Veg,S,4,238,30,Cash,3,952
1403,2/28/2024,10:00:00,Pune,Pepper Barbecue,Non-Veg,M,3,560,21,UPI,1,1680
1404,2/28/2024,11:00:00,Delhi,Pepper Barbecue,Veg,L,1,368,44,UPI,4,368
1405,2/28/2024,12:00:00,Pune,Peppy Paneer,Veg,M,1,267,44,UPI,2,267
1406,2/28/2024,13:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,4,206,20,UPI,5,824
1407,2/28/2024,14:00:00,Chennai,Veg Extravaganza,Veg,M,2,284,50,Card,3,568
1408,2/28/2024,15:00:00,Delhi,Margherita,Non-Veg,M,2,398,24,Wallet,5,796
1409,2/28/2024,16:00:00,Pune,Peppy Paneer,Veg,S,1,331,59,Card,3,331
1410,2/28/2024,17:00:00,Delhi,Pepper Barbecue,Veg,S,4,275,23,Cash,1,1100
1411,2/28/2024,18:00:00,Hyderabad,Pepper Barbecue,Veg,L,4,449,24,UPI,5,1796
1412,2/28/2024,19:00:00,Mumbai,Veg Extravaganza,Non-Veg,L,4,546,24,UPI,3,2184
1413,2/28/2024,20:00:00,Chennai,Chicken Dominator,Veg,S,3,408,35,Cash,3,1224
1414,2/28/2024,21:00:00,Delhi,Chicken Dominator,Veg,L,1,283,37,UPI,5,283
1415,2/28/2024,22:00:00,Mumbai,Pepper Barbecue,Veg,S,1,422,36,Cash,2,422
1416,2/28/2024,23:00:00,Pune,Margherita,Non-Veg,M,2,452,54,UPI,4,904
1417,2/29/2024,0:00:00,Mumbai,Peppy Paneer,Veg,M,2,230,37,Cash,1,460
1418,2/29/2024,1:00:00,Chennai,Pepper Barbecue,Veg,S,1,554,23,Cash,5,554
1419,2/29/2024,2:00:00,Delhi,Farmhouse,Veg,M,1,400,50,Card,5,400
1420,2/29/2024,3:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,2,251,50,Cash,2,502
1421,2/29/2024,4:00:00,Pune,Chicken Dominator,Veg,L,1,567,28,UPI,1,567
1422,2/29/2024,5:00:00,Delhi,Pepper Barbecue,Veg,S,2,271,50,UPI,5,542
1423,2/29/2024,6:00:00,Chennai,Veg Extravaganza,Veg,S,1,220,24,UPI,2,220
1424,2/29/2024,7:00:00,Pune,Farmhouse,Veg,L,3,215,55,UPI,4,645
1425,2/29/2024,8:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,3,215,35,UPI,3,645
1426,2/29/2024,9:00:00,Mumbai,Margherita,Veg,M,4,374,35,Cash,4,1496
1427,2/29/2024,10:00:00,Chennai,Farmhouse,Non-Veg,S,1,511,39,UPI,4,511
1428,2/29/2024,11:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,2,537,49,Wallet,4,1074
1429,2/29/2024,12:00:00,Delhi,Margherita,Veg,S,1,277,45,Wallet,4,277
1430,2/29/2024,13:00:00,Hyderabad,Farmhouse,Non-Veg,L,1,439,50,Card,3,439
1431,2/29/2024,14:00:00,Pune,Margherita,Non-Veg,L,4,236,34,Wallet,1,944
1432,2/29/2024,15:00:00,Mumbai,Margherita,Non-Veg,S,2,431,57,Cash,1,862
1433,2/29/2024,16:00:00,Pune,Farmhouse,Veg,L,1,599,57,Card,2,599
1434,2/29/2024,17:00:00,Delhi,Farmhouse,Veg,M,2,412,39,Card,2,824
1435,2/29/2024,18:00:00,Pune,Margherita,Veg,S,1,392,54,Card,5,392
1436,2/29/2024,19:00:00,Mumbai,Chicken Dominator,Non-Veg,L,4,259,42,UPI,4,1036
1437,2/29/2024,20:00:00,Delhi,Farmhouse,Veg,M,2,388,58,UPI,4,776
1438,2/29/2024,21:00:00,Pune,Pepper Barbecue,Veg,S,1,466,44,Card,3,466
1439,2/29/2024,22:00:00,Hyderabad,Peppy Paneer,Veg,S,3,325,41,UPI,4,975
1440,2/29/2024,23:00:00,Chennai,Veg Extravaganza,Veg,L,2,402,27,Wallet,3,804
1441,3/1/2024,0:00:00,Delhi,Margherita,Veg,L,4,521,28,Card,5,2084
1442,3/1/2024,1:00:00,Chennai,Margherita,Veg,L,3,581,34,UPI,2,1743
1443,3/1/2024,2:00:00,Delhi,Veg Extravaganza,Veg,S,2,231,39,UPI,2,462
1444,3/1/2024,3:00:00,Hyderabad,Chicken Dominator,Non-Veg,L,2,511,54,UPI,5,1022
1445,3/1/2024,4:00:00,Chennai,Veg Extravaganza,Veg,S,2,460,56,UPI,5,920
1446,3/1/2024,5:00:00,Bangalore,Farmhouse,Non-Veg,L,2,586,22,UPI,4,1172
1447,3/1/2024,6:00:00,Mumbai,Veg Extravaganza,Veg,S,1,545,53,Wallet,2,545
1448,3/1/2024,7:00:00,Bangalore,Margherita,Veg,M,1,293,53,UPI,1,293
1449,3/1/2024,8:00:00,Pune,Veg Extravaganza,Non-Veg,M,2,527,55,Card,5,1054
1450,3/1/2024,9:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,4,299,54,UPI,2,1196
1451,3/1/2024,10:00:00,Bangalore,Pepper Barbecue,Veg,L,1,484,28,Wallet,2,484
1452,3/1/2024,11:00:00,Delhi,Farmhouse,Non-Veg,M,2,514,49,Card,3,1028
1453,3/1/2024,12:00:00,Pune,Veg Extravaganza,Non-Veg,M,2,224,45,Card,2,448
1454,3/1/2024,13:00:00,Pune,Margherita,Non-Veg,L,4,552,31,Cash,5,2208
1455,3/1/2024,14:00:00,Bangalore,Pepper Barbecue,Veg,S,4,556,43,Card,4,2224
1456,3/1/2024,15:00:00,Bangalore,Farmhouse,Veg,L,4,316,38,UPI,2,1264
1457,3/1/2024,16:00:00,Hyderabad,Margherita,Non-Veg,L,3,398,35,UPI,1,1194
1458,3/1/2024,17:00:00,Mumbai,Chicken Dominator,Non-Veg,S,2,478,45,UPI,5,956
1459,3/1/2024,18:00:00,Bangalore,Peppy Paneer,Veg,S,4,269,42,Card,4,1076
1460,3/1/2024,19:00:00,Bangalore,Chicken Dominator,Non-Veg,M,2,534,52,UPI,4,1068
1461,3/1/2024,20:00:00,Chennai,Peppy Paneer,Veg,S,1,278,49,Cash,5,278
1462,3/1/2024,21:00:00,Delhi,Veg Extravaganza,Veg,M,2,553,42,UPI,4,1106
1463,3/1/2024,22:00:00,Chennai,Farmhouse,Veg,L,2,213,29,UPI,1,426
1464,3/1/2024,23:00:00,Chennai,Veg Extravaganza,Non-Veg,M,3,228,55,Wallet,2,684
1465,3/2/2024,0:00:00,Pune,Peppy Paneer,Veg,S,1,343,50,Wallet,5,343
1466,3/2/2024,1:00:00,Mumbai,Peppy Paneer,Non-Veg,M,1,542,41,Wallet,2,542
1467,3/2/2024,2:00:00,Delhi,Peppy Paneer,Veg,M,3,209,57,Card,2,627
1468,3/2/2024,3:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,4,246,21,UPI,4,984
1469,3/2/2024,4:00:00,Hyderabad,Margherita,Non-Veg,S,4,459,42,Cash,5,1836
1470,3/2/2024,5:00:00,Bangalore,Farmhouse,Non-Veg,M,2,211,54,UPI,2,422
1471,3/2/2024,6:00:00,Bangalore,Veg Extravaganza,Non-Veg,L,3,497,56,UPI,3,1491
1472,3/2/2024,7:00:00,Hyderabad,Veg Extravaganza,Veg,M,4,425,51,UPI,1,1700
1473,3/2/2024,8:00:00,Bangalore,Chicken Dominator,Veg,M,1,459,31,Card,4,459
1474,3/2/2024,9:00:00,Mumbai,Peppy Paneer,Veg,S,3,283,54,UPI,5,849
1475,3/2/2024,10:00:00,Chennai,Peppy Paneer,Veg,L,4,547,22,Cash,5,2188
1476,3/2/2024,11:00:00,Bangalore,Peppy Paneer,Non-Veg,M,1,547,53,UPI,4,547
1477,3/2/2024,12:00:00,Pune,Veg Extravaganza,Veg,L,3,205,57,UPI,2,615
1478,3/2/2024,13:00:00,Bangalore,Chicken Dominator,Veg,L,2,597,43,UPI,4,1194
1479,3/2/2024,14:00:00,Delhi,Margherita,Veg,M,2,446,57,UPI,5,892
1480,3/2/2024,15:00:00,Mumbai,Pepper Barbecue,Veg,M,1,234,36,Wallet,3,234
1481,3/2/2024,16:00:00,Delhi,Farmhouse,Veg,S,4,374,59,Wallet,2,1496
1482,3/2/2024,17:00:00,Delhi,Margherita,Non-Veg,S,4,264,20,UPI,4,1056
1483,3/2/2024,18:00:00,Pune,Veg Extravaganza,Veg,L,3,346,27,Wallet,5,1038
1484,3/2/2024,19:00:00,Mumbai,Pepper Barbecue,Veg,M,1,256,34,Card,5,256
1485,3/2/2024,20:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,4,392,44,UPI,5,1568
1486,3/2/2024,21:00:00,Mumbai,Pepper Barbecue,Non-Veg,L,2,212,27,Card,3,424
1487,3/2/2024,22:00:00,Mumbai,Peppy Paneer,Veg,S,1,591,51,Wallet,2,591
1488,3/2/2024,23:00:00,Mumbai,Farmhouse,Non-Veg,M,2,217,32,UPI,4,434
1489,3/3/2024,0:00:00,Pune,Veg Extravaganza,Veg,M,1,445,34,UPI,2,445
1490,3/3/2024,1:00:00,Bangalore,Veg Extravaganza,Veg,M,3,362,25,UPI,5,1086
1491,3/3/2024,2:00:00,Delhi,Pepper Barbecue,Veg,L,4,542,52,UPI,3,2168
1492,3/3/2024,3:00:00,Mumbai,Veg Extravaganza,Veg,M,4,313,26,UPI,3,1252
1493,3/3/2024,4:00:00,Bangalore,Farmhouse,Non-Veg,M,4,481,52,Card,5,1924
1494,3/3/2024,5:00:00,Bangalore,Farmhouse,Veg,M,2,432,48,Cash,2,864
1495,3/3/2024,6:00:00,Delhi,Chicken Dominator,Veg,S,4,365,57,UPI,2,1460
1496,3/3/2024,7:00:00,Pune,Chicken Dominator,Non-Veg,M,1,521,56,UPI,3,521
1497,3/3/2024,8:00:00,Hyderabad,Margherita,Veg,M,2,225,51,Cash,1,450
1498,3/3/2024,9:00:00,Hyderabad,Farmhouse,Veg,L,3,325,22,UPI,3,975
1499,3/3/2024,10:00:00,Bangalore,Farmhouse,Non-Veg,L,2,512,39,Cash,3,1024
1500,3/3/2024,11:00:00,Chennai,Farmhouse,Veg,M,3,480,33,Wallet,4,1440
1501,3/3/2024,12:00:00,Chennai,Chicken Dominator,Non-Veg,M,2,485,47,Wallet,3,970
1502,3/3/2024,13:00:00,Delhi,Pepper Barbecue,Veg,S,4,590,57,Card,1,2360
1503,3/3/2024,14:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,3,482,23,UPI,3,1446
1504,3/3/2024,15:00:00,Bangalore,Veg Extravaganza,Veg,M,4,338,34,UPI,2,1352
1505,3/3/2024,16:00:00,Pune,Pepper Barbecue,Non-Veg,M,2,300,36,Card,4,600
1506,3/3/2024,17:00:00,Hyderabad,Peppy Paneer,Veg,S,3,591,56,Wallet,4,1773
1507,3/3/2024,18:00:00,Bangalore,Chicken Dominator,Non-Veg,M,1,210,43,UPI,3,210
1508,3/3/2024,19:00:00,Bangalore,Farmhouse,Veg,L,1,581,57,UPI,4,581
1509,3/3/2024,20:00:00,Mumbai,Pepper Barbecue,Veg,S,2,415,55,Cash,4,830
1510,3/3/2024,21:00:00,Pune,Chicken Dominator,Veg,L,3,229,27,UPI,3,687
1511,3/3/2024,22:00:00,Mumbai,Pepper Barbecue,Non-Veg,S,1,293,22,UPI,1,293
1512,3/3/2024,23:00:00,Delhi,Margherita,Non-Veg,M,4,315,49,Wallet,3,1260
1513,3/4/2024,0:00:00,Mumbai,Farmhouse,Veg,L,4,470,41,UPI,2,1880
1514,3/4/2024,1:00:00,Mumbai,Margherita,Veg,M,2,490,52,UPI,5,980
1515,3/4/2024,2:00:00,Hyderabad,Farmhouse,Non-Veg,L,4,238,44,Card,1,952
1516,3/4/2024,3:00:00,Chennai,Chicken Dominator,Veg,S,4,223,49,Cash,3,892
1517,3/4/2024,4:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,4,463,56,UPI,1,1852
1518,3/4/2024,5:00:00,Pune,Pepper Barbecue,Non-Veg,M,1,242,22,UPI,5,242
1519,3/4/2024,6:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,3,369,23,Card,4,1107
1520,3/4/2024,7:00:00,Pune,Peppy Paneer,Veg,L,2,539,48,Card,4,1078
1521,3/4/2024,8:00:00,Chennai,Margherita,Veg,L,3,368,51,UPI,5,1104
1522,3/4/2024,9:00:00,Chennai,Pepper Barbecue,Non-Veg,L,3,502,42,UPI,4,1506
1523,3/4/2024,10:00:00,Mumbai,Chicken Dominator,Non-Veg,S,3,225,38,Card,1,675
1524,3/4/2024,11:00:00,Delhi,Veg Extravaganza,Non-Veg,M,1,379,34,Cash,4,379
1525,3/4/2024,12:00:00,Mumbai,Chicken Dominator,Veg,M,4,349,35,Cash,5,1396
1526,3/4/2024,13:00:00,Hyderabad,Margherita,Veg,M,2,332,42,Card,5,664
1527,3/4/2024,14:00:00,Bangalore,Peppy Paneer,Veg,L,3,342,59,Cash,5,1026
1528,3/4/2024,15:00:00,Delhi,Pepper Barbecue,Non-Veg,S,4,363,56,UPI,2,1452
1529,3/4/2024,16:00:00,Mumbai,Chicken Dominator,Veg,M,1,300,20,Cash,1,300
1530,3/4/2024,17:00:00,Pune,Farmhouse,Veg,M,3,262,38,Cash,5,786
1531,3/4/2024,18:00:00,Delhi,Veg Extravaganza,Veg,L,4,292,56,Card,1,1168
1532,3/4/2024,19:00:00,Delhi,Chicken Dominator,Veg,L,1,406,54,UPI,2,406
1533,3/4/2024,20:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,4,510,49,Card,1,2040
1534,3/4/2024,21:00:00,Delhi,Pepper Barbecue,Veg,S,2,271,36,Card,3,542
1535,3/4/2024,22:00:00,Pune,Farmhouse,Veg,M,4,259,58,UPI,2,1036
1536,3/4/2024,23:00:00,Chennai,Peppy Paneer,Veg,M,4,228,45,Card,2,912
1537,3/5/2024,0:00:00,Delhi,Peppy Paneer,Veg,L,2,218,32,Cash,4,436
1538,3/5/2024,1:00:00,Chennai,Farmhouse,Veg,M,2,272,41,Cash,5,544
1539,3/5/2024,2:00:00,Pune,Veg Extravaganza,Veg,M,4,593,42,UPI,2,2372
1540,3/5/2024,3:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,2,556,52,UPI,1,1112
1541,3/5/2024,4:00:00,Bangalore,Chicken Dominator,Veg,M,4,593,46,Card,3,2372
1542,3/5/2024,5:00:00,Delhi,Farmhouse,Veg,L,3,445,54,Cash,1,1335
1543,3/5/2024,6:00:00,Bangalore,Margherita,Veg,S,4,512,31,Card,1,2048
1544,3/5/2024,7:00:00,Pune,Veg Extravaganza,Non-Veg,M,1,523,28,Card,3,523
1545,3/5/2024,8:00:00,Delhi,Peppy Paneer,Veg,L,2,286,53,UPI,4,572
1546,3/5/2024,9:00:00,Chennai,Farmhouse,Non-Veg,S,3,558,33,Card,5,1674
1547,3/5/2024,10:00:00,Hyderabad,Peppy Paneer,Veg,L,2,382,56,Wallet,2,764
1548,3/5/2024,11:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,2,396,22,Card,5,792
1549,3/5/2024,12:00:00,Delhi,Peppy Paneer,Veg,M,2,443,40,Wallet,4,886
1550,3/5/2024,13:00:00,Bangalore,Farmhouse,Non-Veg,S,1,527,26,Card,3,527
1551,3/5/2024,14:00:00,Delhi,Veg Extravaganza,Veg,M,1,584,52,Cash,5,584
1552,3/5/2024,15:00:00,Mumbai,Margherita,Veg,M,4,317,54,UPI,1,1268
1553,3/5/2024,16:00:00,Chennai,Farmhouse,Non-Veg,S,1,595,30,UPI,2,595
1554,3/5/2024,17:00:00,Bangalore,Chicken Dominator,Veg,M,2,571,51,UPI,2,1142
1555,3/5/2024,18:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,3,281,41,Card,4,843
1556,3/5/2024,19:00:00,Hyderabad,Farmhouse,Veg,M,3,446,38,UPI,4,1338
1557,3/5/2024,20:00:00,Pune,Veg Extravaganza,Non-Veg,L,3,433,55,Card,3,1299
1558,3/5/2024,21:00:00,Delhi,Pepper Barbecue,Non-Veg,S,2,564,56,Wallet,4,1128
1559,3/5/2024,22:00:00,Bangalore,Farmhouse,Non-Veg,S,1,352,30,Card,5,352
1560,3/5/2024,23:00:00,Pune,Margherita,Non-Veg,L,3,471,32,UPI,2,1413
1561,3/6/2024,0:00:00,Bangalore,Margherita,Non-Veg,M,2,591,47,Wallet,3,1182
1562,3/6/2024,1:00:00,Delhi,Chicken Dominator,Non-Veg,S,2,234,34,Card,4,468
1563,3/6/2024,2:00:00,Hyderabad,Peppy Paneer,Veg,M,3,412,32,Card,1,1236
1564,3/6/2024,3:00:00,Mumbai,Pepper Barbecue,Veg,S,3,410,52,Cash,2,1230
1565,3/6/2024,4:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,4,338,27,Wallet,3,1352
1566,3/6/2024,5:00:00,Pune,Veg Extravaganza,Non-Veg,L,4,388,51,Card,2,1552
1567,3/6/2024,6:00:00,Chennai,Peppy Paneer,Non-Veg,L,2,499,56,Cash,5,998
1568,3/6/2024,7:00:00,Mumbai,Margherita,Non-Veg,M,4,594,23,Card,4,2376
1569,3/6/2024,8:00:00,Pune,Margherita,Non-Veg,S,4,451,37,Card,4,1804
1570,3/6/2024,9:00:00,Delhi,Farmhouse,Veg,S,3,594,42,Card,4,1782
1571,3/6/2024,10:00:00,Mumbai,Chicken Dominator,Veg,L,4,349,48,Card,1,1396
